entry_id	def_index	variants	mandarin_variants
40156	0	翳悶	闷/憋闷/气闷
40160	0	揞	捂住/盖住/遮住
40178	0	笆	刺竹
40175	0	𤶸	疤痕/伤疤
40157	0	庵	草庵/茅庵
40170	0	巴士站	公交站/公共汽车站
40189	2	拜	祭拜/拜祭/上坟/扫墓
40188	0	擺酒	摆酒席/办酒席/设宴
40191	0	拜大壽	祝寿/贺寿/拜寿
40196	0	拜候	拜访/拜见/问候
40199	0	拜山	扫墓/上坟/祭扫
40197	0	祭五臟廟/醫五臟廟/拜五臟廟/拜五臟神	填饱肚子/吃饱喝足
40205	3	敗	败坏/毁坏/破坏
40200	0	拜神	祭拜/敬神
40215	0	廹/啪	咔
40216	0	廹鈕/迫鈕/啪鈕	按扣/子母扣/四合扣
40226	0	百厭	调皮/淘气
40234	1	伯	伯伯/大爷
40230	0	百物騰貴	物价飞涨
40238	1	伯爺婆	老伴儿/老婆子
40237	1	伯爺公	老头子/老伴儿
40245	0	白切雞	白斩鸡
40240	0	伯娘	伯母/大娘
40246	0	白灼	焯/汆
40249	1	白飯魚	白饭鱼鞋/小白鞋
40263	1	班	班子/剧团/戏班
40261	0	白種人	白人
40253	0	白吃	吃霸王餐/逃单
40264	3	班	班次
40271	0	班馬	叫人/喊人/搬救兵
40270	0	班戟	薄煎饼/松饼
40281	1	頒	颁布/颁发
40277	0	斑	斑点/斑纹/斑痕
40285	0	板	木板
40290	0	板起塊面	板着脸/拉长脸/沉着脸
40289	0	板間房	隔断房/板房/隔间房
40291	0	版	页
40292	0	版	版本
40299	0	辦/板/版	样品/样板
40302	1	扮嘢	装模作样/装腔作势/做作
40301	0	扮	假装/装作/假扮/扮演
40305	0	扮傻	装傻/装糊涂
40307	0	扮豬食老虎	扮猪吃老虎
40308	1	辦	办理/管理
40319	1	瓣	片/块
40311	0	辦館	杂货店/小卖部
40310	0	辦貨	进货/采购
40325	0	八月十五	中秋节/中秋
40329	4	包	包揽/承担/负责
40328	0	八字腳	内八字/外八字
40337	1	包起	包场/包车
40347	0	包剪揼/包剪𢱕	石头剪子布/剪刀石头布
40352	0	包租婆	房东太太
40356	0	胞妹	亲妹妹
40354	0	胞弟	亲弟弟
40355	0	胞兄	亲哥哥
40353	0	胞	细胞
40351	0	包租公	房东/二房东
40357	0	飽	包
40358	0	鮑	鲍鱼
40363	0	飽受	深受
40360	1	鮑魚刷	鲍鱼刷发型
40366	3	爆	满了/超出/超载/爆满
40367	2	爆	炸裂/炸了
40370	0	爆燈	爆棚/爆满
40378	0	爆竊	入室盗窃/盗窃
40372	0	爆格	入室盗窃/入室行窃
40369	0	爆大鑊	揭发丑闻/曝光大事件
40380	0	爆呔	爆胎
40381	0	爆肚	即兴发挥/临场发挥/即兴创作
40399	0	陛	台阶/阶梯
40398	1	蔽	遮蔽/掩盖/覆盖
40401	0	幣	货币
40388	0	閉	关闭/结束
40387	0	跛腳	瘸腿
40395	0	閉翳	忧愁/烦恼/焦虑/发愁
40397	0	閉上	合上
40409	0	斃	死/去世
40403	0	弊	弊端/缺点/不利
40404	0	弊	糟糕/坏了/完蛋/惨了
40415	0	北京填鴨	北京烤鸭
40407	0	弊傢伙/弊家伙	糟糕/坏了/完蛋了/这下糟了
40416	0	北菇	香菇/冬菇
40417	0	北行	向北行驶
40423	0	泵	抽/吸/疏通
40424	0	泵把	保险杠/防撞杠
40437	0	檳	槟榔
40432	0	賓	客人
40441	3	品	评论/点评/评价
40459	0	儐	迎宾/接待
40463	0	殯	殡葬/葬礼
40465	0	鬢	鬓角/鬓发
40466	0	笨	愚蠢/傻
40477	0	蹦	跳
40474	0	繃	绷紧/拉紧
40478	0	憑	倚靠/靠着
40482	0	不出	不超过
40491	0	不打緊	没关系/不要紧/没事
40479	0	不	非/无/没
40496	0	不得不	只能/只好
40528	0	不景	不景气/萧条/低迷
40518	0	不繼	不足/不够/接不上/跟不上
40500	0	不得其法	方法不当/方法不对
40503	0	不特只/不特止/不特已	不仅/不但/不只/不单
40556	0	不孕	不育
40559	0	不一會	不一会儿/没多久/不久
40605	0	不外乎	不过是
40611	0	不慎	不小心/疏忽/大意
40597	0	不明飛行物體	不明飞行物/飞碟
40580	0	不悦	不满/不高兴
40579	0	不願置評	不予置评
40629	0	不同	不一样/有区别
40628	0	不停	不断/连续
40633	0	不為所動	毫不动摇
40641	0	不准	不许/禁止
40647	0	不知所謂	莫名其妙/荒谬/荒唐
40645	0	不知幾	别提多/别提有多/别提多么
40636	0	不遑多讓	不相上下/势均力敌/旗鼓相当
40663	1	不忠	背叛
40666	0	不絕	不断/无穷无尽/源源不断
40674	0	筆	款项/金额
40668	0	畢	完成/结束/完毕
40676	0	筆記簿	笔记本/记事本
40678	0	筆盒	铅笔盒/文具盒
40688	0	拔	拔出
40692	0	啤梨	梨/洋梨
40694	2	卑	卑职/在下/小的
40689	0	扯大纜	拔河
40691	0	啤	瞪/盯着/怒视
40713	0	碑	石碑
40699	0	悲	悲伤/悲哀/悲痛
40717	0	比	比例/比率
40714	0	裨	增加/增强/提升
40716	0	比	比较/比拼/较量
40733	0	彼	他/她
40736	0	俾面/畀面	给面子/赏脸
40737	0	俾心機/畀心機	用心/专心/投入/尽心
40745	0	泌/潷	滤/挤/榨
40742	0	庇	庇护/保护
40738	0	媲	比较/对比/媲美
40741	0	髀罅/肶罅/脾罅	腿缝/大腿间隙
40746	0	泌尿	泌尿系统
40756	0	秘書台	秘书站
40751	0	秘撈	兼职/副业/偷着干
40747	0	秘	秘密/机密/神秘
40761	0	匕	匕首
40758	2	痺/痹	极/极其/非常/极度
40768	0	被殺	遇害
40767	0	被控	被指控
40764	0	被捕	被抓/被逮捕
40759	0	臂	手臂/胳膊
40779	0	鼻	鼻子
40769	2	備	全部/完全/彻底
40781	0	鼻哥	鼻子/鼻头
40782	0	鼻哥窿/鼻窿	鼻孔
40791	0	避彈	防弹
40797	0	避孕丸	避孕药
40793	0	避風塘	避风港
40805	0	餅	饼干/糕点
40790	0	避	躲/避开/躲避/回避
40795	0	避開	躲避/回避
40806	0	餅	盘/卷
40811	0	病	疾病
40810	0	柄埋	躲起来/藏起来
40809	0	柄	把手/手柄/拉杆/旋钮
40772	0	備有	配备/设有/具备
40843	3	逼	挤/挤车
40838	1	BB/啤啤	宝贝/宝宝/亲爱的
40812	0	病	生病/病了
40837	0	BB/啤啤	哨子/口哨
40840	0	迫	紧急/紧迫/急迫
40859	2	壁	峭壁/岩壁/石壁
40856	1	碧	碧玉/翡翠
40844	0	逼/迫	拥挤/挤/塞
40846	0	逼遷/迫遷	驱逐
40851	0	逼於無奈/迫於無奈	迫不得已/无可奈何/不得不
40865	0	鞭	鞭子
40866	0	鞭	鞭打/抽打
40864	2	璧	玉璧
40871	1	邊	一方/派
40873	0	邊啲	哪些
40874	2	邊度	哪里/怎么可能/怎么会
40872	0	邊	哪/哪个/哪些/哪里/哪儿
40879	3	邊個	谁/哪个
40884	1	辮	发圈/发绳
40889	0	匾	匾额/牌匾
40887	0	扁平	平扁
40890	1	貶	贬低/降低/减少
40896	1	變	变质/变坏/变馊
40922	0	變做	变成/变为
40926	3	便	粪便/大便
40925	0	便	边/面
40920	0	變成	成为
40936	0	辨	辨别/分辨/区分
40950	0	乒乓波	乒乓球
40941	0	辯	辩论/争辩
40969	0	兵	士兵/军队/部队
40959	0	冰封	结冰/冰冻
40977	1	丙/抦	骂/责骂/训斥
40978	0	秉	握/拿/持
40986	0	並	一起/同时/并肩
40980	0	摒/屏	驱逐/赶走/驱赶
40995	0	必	必定/必然/必须/一定
41008	0	咇/beat/bit	巡逻/巡查
41011	2	別	转
41010	2	別	辨别/区分/分辨
41009	0	嗶/咇	嘀
41029	1	標	长/生长
41061	0	表	表格
41030	3	標	表面/表象/外在
41033	0	標青	出色/优秀/杰出/拔尖
41062	0	表	表达/表示/表现
41123	0	博	博取/争取/赢得
41132	0	搏	搏斗/打斗/争斗
41165	0	幫	为/给/替
41133	0	搏	拼/努力/使劲
41190	1	煲	抽烟/吸烟
41164	0	幫	帮助/帮忙/协助
41137	0	搏命	拼命/豁出命/拼死拼活
41138	0	搏命	拼命/拼死拼活/竭尽全力
41191	0	煲	锅
41203	0	保	保护/保卫/守护
41202	0	保	保持/维持/保护/保存
41249	1	補	补充/填补/补给
41307	1	報	报纸/报刊/期刊
41279	0	寶	宝贝/珍宝
41308	3	報	回复/回应/答复
41250	0	補	滋补/补养
41280	0	寶	宝贝/珍贵/宝贵
41350	1	步	步伐/脚步/进展
41367	2	部	辆/台
41366	0	部	部分/区域/地区
41529	1	叉	分叉/分裂/分散
41414	0	背	背部
41451	1	本	场/台
41415	0	背	背对/背向
41530	1	叉	充电
41565	0	茶煲	茶壶/水壶
41544	0	差唔多	差不多/几乎/将近
41535	0	差	相差/差别
41534	0	差	不好/劣质
41545	0	差唔多	差不多/几乎一样/没多大差别
41566	0	茶煲	麻烦
41635	3	參	参见/拜见/谒见
41685	1	餐	顿/场
41718	1	鏟	铲子
41722	0	燦	灿烂/闪耀/明亮
41724	0	殘	破旧/残破/破败
41743	1	撐/撑	支撑/顶住/撑住
41725	2	殘	残忍/残暴/凶残
41750	2	撐/撑	支持/力挺/撑腰
41766	0	刷	刷子
41767	0	刷	擦
41807	0	巢	窝
41789	0	吵	吵架/争吵/争执
41803	1	炒燶	炒亏/炒赔/炒亏本
41790	0	吵	吵闹/嘈杂/喧闹
41858	0	沉	下沉/沉没
41825	0	切	必须/务必/一定
41859	1	沉	低沉/浑厚
41884	2	親	父母
41808	0	巢	皱/褶皱/起皱
41937	2	陳	陈旧/古老/过时
41885	1	親/嚫	到/着
41955	0	層	楼/楼层
41952	0	曾	曾经/以前
41967	0	輯	编辑/编纂/汇编
41966	0	輯	集/系列
41956	1	層	等级/级别/层次
41983	0	抽	串/把/束
41982	2	抽	拉/拽/拖
42064	0	車	汽车
42052	0	籌	筹备/筹划/安排/准备
42113	1	尺	标准/尺度/标杆
42065	0	車	车辆
42203	2	除	除掉/去除/消除
42204	0	除	除了
42217	2	隨	顺便/随手/顺带/捎带
42213	0	槌	木槌/木锤
42281	7	出	用/拿出/展示
42342	0	出嚟	出来
42400	1	癡/痴	疯/疯狂/痴迷
42401	1	癡/痴	笨/蠢/愚钝
42406	0	黐	疯/癫/神经/发疯
42416	0	柿	柿子
42407	0	黐	粘/贴/黏
42434	0	次	回/遍
42409	0	黐脷根	大舌头/口齿不清
42442	0	刺	捅/戳
42443	1	刺	心结/疙瘩
42435	1	次	次级/下级/低等
42524	4	辭	借口/托辞/理由
42565	1	籤	标签
42564	1	籤	签子
42574	0	潛	潜水
42575	0	潛	躲藏/隐藏/潜伏
42628	2	前	前卫/先锋/开放/潮流
42629	0	前	之前/以前
42680	0	青	年轻/青涩
42700	0	清	清澈/纯净/清透
42681	0	青	浅绿/淡绿
42701	0	清	彻底/完全/干净
42828	2	程	进展/进度/进程
42750	0	稱	适合
42845	0	切	切断/切开
42829	0	程	趟
42863	1	設	设计/策划/制定
42893	0	超	超过/超出
42864	0	設	安装/设置/配备
42926	2	朝	朝代/王朝
42934	1	潮	潮流/时尚/风潮
42935	0	潮	时尚/潮流/前卫
42943	3	初	初级/初等
42972	0	銼	锉刀
42974	0	錯	错误
43032	0	槍	矛
43027	0	窗門	窗户/窗子
42990	1	坐	乘坐/搭/乘
43033	0	槍	发
43078	0	長	长度
43111	0	場	地方/场所/场地
43112	2	場	场景
43183	3	才	就是/才是
43174	0	賽	比赛/竞赛/赛事
43225	0	chok/擢/戳/剒	摇晃/抖动/颠簸
43184	0	才	才能/才干/才华
43251	1	創	受伤/损伤/创伤
43269	0	牀	底/底座/基础
43279	0	藏	隐藏/躲藏
43309	0	操	训练/操练/练习
43308	0	操	操作/操控/掌握
43347	0	造	茬/季
43321	2	草	校草/班草/男神
43359	1	嘈	吵架/争吵/争执
43365	0	儲	储存/储蓄/存储
43360	0	嘈	吵闹/嘈杂
43367	0	束	束缚/控制/约束
43394	1	充	冒充/假装/装作
43461	0	重	层
43443	0	衝紅燈	闯红灯
43577	0	寸	英寸
43481	0	從	遵从/依从/遵循
43538	0	儲	储蓄/存储
43653	2	傳	召唤/传唤
43582	0	串	串联/连接
43696	1	撮	一群/一伙/一帮
43695	0	撮	缩短/缩减
43700	3	打	玩
43815	0	帶	带子/绳子/条带
43832	2	大	强/高/重
44064	2	擔	承担/担负/担当
44034	0	大鑊	糟糕/完蛋/出大事了
44102	1	單	奇/单数
44136	0	彈	子弹/弹药/炮弹
44103	0	單	仅/只
44152	2	彈	拒绝/驳回/否决
44171	3	搭	顺便/顺带/捎带
44231	6	底	底子/底细/本质/本性
44232	0	底	一打/一盒/一箱
44249	1	抵	值得/活该
44250	2	抵	忍受/承受/忍耐
44295	0	遞	传递/交给
44341	0	德	道德
44346	0	特	特别/特殊/独特
44296	0	遞	依次/逐步/逐渐
44398	1	躉	屁股/臀部
44397	0	躉	放/搁/摆
44347	0	特	特别/特意/特地/特殊/格外
44431	0	等	等级/级别
44434	0	等等	等一下/稍等/等一会儿
44433	0	等等	诸如此类/如此等等
44459	0	突	突出/凸出
44445	0	等陣	等一下/稍等/等会儿
44430	0	等	等待
44446	0	等陣	等一下/待会儿/稍后
44476	5	兜	对准/朝向/指向
44460	0	突	突然/猛然/骤然
44477	2	兜	个/位
44495	0	鬥/抖	碰/触/接触
44402	0	燉冬菇/燉冬菰	降职/贬职
44534	0	哋	们
44593	2	釘	绑/捆/固定
44498	0	鬥/鬭	比/较量/竞争
44533	0	哋	的/地
44594	0	釘	钉子/图钉
44599	0	頂	上面/顶部
44600	0	頂	戴/盖/罩
44604	0	定	还是/或者
44617	0	對	双
44612	0	堆	堆叠/堆积
44647	0	對唔住	对不起/抱歉
44621	0	對	正确
44646	0	對唔住	对不起/抱歉
44676	0	敦款	摆架子/装腔作势
44697	0	滴	滴落
44707	2	點	怎么/怎样/如何
44715	0	點解	为什么/为何/怎么会
44735	2	掂/𠶧	直
44708	1	點	程度/地步
44734	0	掂	碰/触/摸/接触
44762	1	電	电池
44814	0	丁	几个/少数/些许
44763	0	電	触电/电击
44813	1	丁	男仆/男工/男佣
44848	2	定	固定/稳定
44884	2	碟	唱片/专辑
44885	0	碟	一盘/一碟
45013	1	代	阶段/批次
45012	0	代	代替/替代/代表
45040	1	待	对待/款待/招待
45055	1	度	想/琢磨/思考/构思
45050	0	袋	袋子/口袋
45051	0	袋	一袋/一包
45057	0	度身訂做/度身定做/度身訂造	量身定制/量身定做
45062	3	當	匹配/对应/相称
45115	0	檔	摊位/档口
45124	0	刀	切/砍/削/割
45127	4	都	还/还是
45133	0	倒	倾倒
45174	0	到	到达/抵达
45128	0	都	都市/都会/都城
45175	0	到埗/到埠	到达/抵达
45193	1	倒	倒带
45230	2	道	项/个
45229	0	道	路/大道
45268	1	㧻/篤/厾/督	揭露/揭发/曝光
45269	0	篤/督/涿	泡/坨
45282	1	毒	毒品
45295	0	獨	独自/单独
45283	2	毒	狠毒/恶毒/歹毒
45423	0	端	捡起/拾起
45424	1	端	起源/源头/开端
45296	0	獨	唯一/仅
45462	1	花	星/星徽
45463	2	花	刮花/划花
45513	0	化	开明/豁达/宽容/通达
45566	4	番	种/片
45568	0	番梘	肥皂/香皂
45586	3	反	反抗/反对/反叛
45587	0	反	反对/反抗/对抗
45646	0	凡	平凡/普通/凡俗
45647	0	凡	每当/每逢/但凡
45657	0	煩	烦躁/厌烦
45658	0	煩	打扰/麻烦
45709	0	飯焦	锅巴
45741	4	發	发现/发明/揭露
45681	0	犯	犯人/罪犯
45680	0	犯	违反/触犯
45710	0	犯眾憎/犯眾僧	惹人嫌/招人厌/人见人厌
45889	2	分	区分/分辨/辨别
45829	1	發瘟	发疯/发神经
45876	0	廢	废物/没用/无用/废柴
45890	1	分	分数
46068	0	窟	洞穴/洞窟
46100	0	浮	漂浮
46069	0	窟/忽	块/片/小块
46110	0	啡	咖啡
46115	0	非	不/没
46128	7	飛	甩/甩掉/分手
46116	0	非	错误/恶行
46129	0	飛	票
46174	1	肥	油腻
46306	1	荒	短缺/缺乏/不足
46348	6	放	卖/出售
46099	0	浮	漂浮/浮动/悬浮
46397	0	防	防备/预防/防范
46349	0	放	奔放/豪放/放纵
46448	1	枯	枯萎/干枯
46398	0	防	防御/防卫/防守
46449	0	枯	枯萎/凋谢
46467	0	苦	困难/艰辛
46525	0	副	套
46553	0	符	符咒/符箓
46554	1	符	符号/标记
46592	2	負	辜负/违背/失责
46631	2	灰	灰泥/石膏
46632	1	灰	灰心/沮丧/忧郁
46682	2	覆	覆灭/毁灭/摧毁
46683	0	覆	回复/答复/回应
46691	3	服	衣服/服装
46754	3	封	打/揍/猛击
46748	1	款	条/项
46749	0	款	款式/样式/风格/类型
46972	1	假	伪造/假冒
46841	0	豐	丰富/富裕
46861	0	縫	缝合
46862	1	縫	缝隙/裂缝/裂口
47007	0	假	假期/休假
47000	0	架	辆/台
47024	0	駕	驾驶/开
47031	1	㗎/咖/𡃉	的/啊
47164	1	監	监督/监管/监察
47163	0	胳肋底	腋下/胳肢窝
47132	0	鎅手/𠝹手	割腕
47165	1	監	监督/管理/督促
47313	0	曱甴/甴曱	蟑螂
47290	1	甲	指甲/趾甲
47230	0	間	栋/座
47282	1	更	班/班次/轮班
47314	0	交	交叉/相交
47315	1	交	支付/付款/缴纳
47405	0	教	宗教
47446	0	較	更/较为
47382	1	搞錯/攪錯	搞混/弄错/混淆
47404	0	教	教导/教育/指导
47401	0	校/較	调整/校准/校对
47481	1	計	按照/依据/根据
47453	0	覺	觉觉/睡觉
47608	3	噉/咁	似的/一样/好像
47562	0	禁	禁止/严禁/不准
47650	0	跟住	跟着/接着/然后
47609	0	噉/咁	那么/这样
47651	0	跟住	然后/接着/随后
47691	1	羹	汤
47669	1	近	靠近/接近
47682	0	更	改/换/更改
47692	0	羹	一勺/一匙
47732	0	溝	沟渠/水沟/水道
47896	0	幾	挺/相当/蛮
47832	0	基/gay	同性恋/同志/基佬
47747	0	狗	狡猾/奸诈/卑鄙/下流
48018	1	鋸	切
48032	0	具	具有/具备/有
48047	1	激	酷/厉害/牛/棒
48301	0	勁	非常/特别/极其/十分
48304	0	喼汁	伍斯特酱/辣酱油
48046	0	激	激怒/惹恼/挑衅
48300	0	勁	厉害/强/棒/出色
48220	0	驚青	胆小/胆怯/害怕/担忧
48306	0	劫	劫难/灾难/灾祸
48305	0	劫	抢劫/劫掠/打劫
48517	0	覺	感觉/觉得
48310	0	挾	夹/捏
48563	0	幹	主干/主体
48562	0	幹	做/从事
48438	1	僵	僵硬/僵直
48602	0	港台	香港电台
48578	0	缸	桶/罐
48746	1	告	告状/投诉/举报
48824	1	股	股份/股票
48639	0	降	下降/降低
48850	0	故	因此/所以
48851	4	故	事件/事故
48926	1	冠	鸡冠
48976	0	罐	听
48979	0	觀	道观
48931	1	觀	观点/立场/看法
48975	0	罐	罐子
49121	3	供	提供/供给/给予
49163	0	共	一起/共同/一同
49181	0	寡	少/稀少
49182	0	寡	寡淡/无味/清淡
49222	1	關	关卡
49221	0	關	关闭
49211	0	怪	奇怪/怪异/古怪
49210	0	怪	责怪/埋怨/怪罪
49264	0	歸	回/返回
49265	0	歸	归类/分类
49281	1	鬼	内鬼/叛徒/间谍
49282	0	鬼	内鬼/卧底/叛徒
49313	0	貴	昂贵
49344	0	均	平衡/相等
49345	0	均	全部/全都/一律/一概
49387	2	骨	褶/褶皱/裤线
49437	4	過	超过/超出
49413	0	掘	挖/挖掘
49438	1	過	重新/再/再次
49612	1	蝦	为难/刁难/欺负
49619	0	蝦碌/蝦轆	鲜虾
49726	0	蟹	螃蟹
49538	0	光	亮/明亮/光亮
49727	0	蟹	套牢
49623	0	吓/嗄	吧/啊/哈
49721	0	嚡熠熠/嚡烚烚/嚡澀澀/鞋烚烚/鞋颯颯	粗糙/毛糙/粗粝
49775	0	鹹蟲/咸蟲	色鬼/色狼/色魔
49782	0	慳	节省/节约/节俭
49783	0	慳	节省/节约/节俭
49801	0	限	限制/限定
49802	0	限	限制/界限/限度
49819	2	行埋	上床/发生关系/做爱
49841	0	巧	巧妙/灵巧/精巧
49818	0	行路唔帶眼	走路不长眼/走路不带眼睛
49842	0	巧	巧合/凑巧/碰巧
49880	0	校	学校
49899	0	喺/响/響	在
49900	0	喺/响/響	在
49925	0	考牌	考驾照/考证
49931	1	扻/撼	打/打架/干架
49913	0	客仔	顾客/客户
49920	0	閒閒哋/閒閒地	至少/起码/随随便便
49914	0	嚇窒	吓呆/吓愣/吓住
49958	0	冚	紧/严密
49959	0	冚	全部/整个/所有
49975	0	哼	哼唱
50046	0	盒	盒子
50034	1	恰	正好/恰好/刚好
50033	0	恰	欺负/欺凌
50047	0	合	合上/关闭/关上
50083	0	盒	盒子/箱子
50097	0	核	核心/中心
50112	2	口	口子/切口/裂口
50113	3	口	个/件/只
50273	2	起	形成/出现
50274	3	起	行/成/够
50349	2	氣	士气/精神
50408	0	吃/喫	食
50446	4	去	顺畅/流畅/顺利
50350	0	氣	生气/发火/发怒
50589	1	㷫	生气/发怒/愤怒/暴躁
50465	0	險	危险/风险
50568	0	興	流行/时髦/时兴
50597	0	挾	挟持/胁迫/强迫
50616	0	呵	哈哈/呵呵/嘿嘿
50668	0	河	河粉
50617	1	呵	哈气/呼气
50683	0	河	河流
50707	0	香	芳香/芬芳
50749	1	響	鸣响/使响
50708	0	香	线香
50753	0	響咹/響安	按喇叭/鸣笛
50757	1	向	朝/往
50900	1	殼	勺/勺子
50902	1	學	模仿
50901	0	殼	勺子/瓢
50903	1	學	学校/学堂
50953	2	看	看病/就诊/诊治
50942	0	看	照看/看守
50966	0	漢	汉族/汉语/中文
50967	1	漢	汉朝/汉代
51047	3	好	容易/方便/适合
51048	1	好	很/非常/十分/挺
51071	0	好嘢	好东西/好货/好物
51112	0	毫	角
51072	1	好嘢	厉害/有胆量/有勇气
51153	0	酷	非常/极其/特别
51172	0	空	天空/空中
51239	1	哄/閧	靠近/贴近/挨近
51171	0	空	空白/空缺
51297	0	圈	环
51298	0	圈	画圈
51349	0	曳	拉/拖/拽
51365	3	陰	阴间/冥界/地府
51348	0	曳	调皮/淘气/不乖
51431	1	因	根据/依据/按照
51494	1	印	打印/印刷
51430	0	因	原因/缘故/缘由
51495	1	印	印记/痕迹/疤痕
51888	2	休	休息/退休
51852	1	日	白天/日间
51853	0	日	天
51889	0	休	休妻
51960	0	由	让/任
51912	0	憂	忧愁/忧虑/担忧
51920	0	優	优秀/优良/优异
51919	0	優	优秀/优异
51911	0	憂	担心/忧虑/忧愁
51959	1	由	从
51965	0	油	油漆/涂料
51964	1	油	原油/石油
51998	0	游	游泳
51999	1	游	级别/等级/军衔
52048	1	友	朋友
52058	0	有	包含
52083	0	有講有笑	有说有笑/谈笑风生
52073	0	有風駛盡𢃇	得寸进尺/得陇望蜀/得势不饶人
52192	0	夜	深夜/半夜/夜里
52191	0	夜	晚上
52226	1	潤	讽刺/挖苦/揶揄
52217	0	錐	刺/戳/扎
52238	0	衣	衣服/衣物
52279	1	醫	修理/维修/修复
52227	0	潤	滋润/润泽
52249	0	依	依照/按照/遵循/遵照
52216	0	錐	圆锥/锥体
52513	0	益	益处/好处/利益
52398	0	以	用/通过/依据
52293	0	咦	哎呀
52475	0	易	容易/简单/轻松
52442	0	議	讨论/商议/辩论
52280	0	醫	医生/大夫
52781	1	應	应该/应当/理应
52521	1	易	变化/改变/变动
52701	0	研	研究/钻研/探究
52579	0	嫌	怀疑/疑心/猜疑
52786	0	應	回答/回应/应答
52578	0	嫌	嫌弃/介意/抱怨
52819	1	影	影子/倒影
52818	0	影	拍/拍摄/照相
53010	1	窈	窈窕/淑女
52881	0	型	型号/类型/款式
52953	0	熱	热潮/流行/风靡
52882	1	型	酷/帅气/拉风/有型
53017	2	要	让/请
53064	0	約	安排
53074	0	若	如果/假如/倘若
53063	0	約	大约/大概/左右/约莫
53322	2	用	用于
53321	1	用	花费/消耗
53190	0	樣	种类/类型/样子
53266	0	擁	拥抱/搂抱
53121	0	樣	样子/形状/外形/模样
53075	0	若	仿佛/好像/如同/犹如
53363	0	如	如果/假如/倘若/要是
53362	1	如	例如/比如/譬如
53355	0	瘀	淤青/瘀伤
53356	0	瘀	尴尬/丢脸/难堪
53561	0	冤	纠缠/烦扰
53560	0	冤/蔫	臭/发臭
53481	0	與	和/跟
53480	0	與	和/以及/同
53750	0	乙	一
53596	0	元/圓	块
53668	0	眩	眼花/眩晕
53775	0	越	越过/超越/跨过
53793	1	卡	克拉
53595	0	元	首/主
53852	2	琴	古琴
53832	0	契	干/义/结拜
53848	0	襟	衣襟/翻领
53843	1	襟/禁	耐用/经久/持久
53862	0	擒	抓/捉/捕获
53903	1	級	台阶/阶梯
